sample_id	lang	clip_image_emb_path	clip_text_emb_path	clip_caption_emb_path	bert_text_emb_path	bert_caption_emb_path	hard_label_task4	soft_label_task4	gender_annotators	ethnicities_annotators	study_levels_annotators	countries_annotators
110061	es	./data/EXIST2024/embeddings/training/clip_image/110061.npz	./data/EXIST2024/embeddings/training/clip_text/110061.npz	./data/EXIST2024/embeddings/training/clip_caption/110061.npz	./data/EXIST2024/embeddings/training/bert_text/110061.npz	./data/EXIST2024/embeddings/training/bert_caption/110061.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110062	es	./data/EXIST2024/embeddings/training/clip_image/110062.npz	./data/EXIST2024/embeddings/training/clip_text/110062.npz	./data/EXIST2024/embeddings/training/clip_caption/110062.npz	./data/EXIST2024/embeddings/training/bert_text/110062.npz	./data/EXIST2024/embeddings/training/bert_caption/110062.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110063	es	./data/EXIST2024/embeddings/training/clip_image/110063.npz	./data/EXIST2024/embeddings/training/clip_text/110063.npz	./data/EXIST2024/embeddings/training/clip_caption/110063.npz	./data/EXIST2024/embeddings/training/bert_text/110063.npz	./data/EXIST2024/embeddings/training/bert_caption/110063.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110064	es	./data/EXIST2024/embeddings/training/clip_image/110064.npz	./data/EXIST2024/embeddings/training/clip_text/110064.npz	./data/EXIST2024/embeddings/training/clip_caption/110064.npz	./data/EXIST2024/embeddings/training/bert_text/110064.npz	./data/EXIST2024/embeddings/training/bert_caption/110064.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110065	es	./data/EXIST2024/embeddings/training/clip_image/110065.npz	./data/EXIST2024/embeddings/training/clip_text/110065.npz	./data/EXIST2024/embeddings/training/clip_caption/110065.npz	./data/EXIST2024/embeddings/training/bert_text/110065.npz	./data/EXIST2024/embeddings/training/bert_caption/110065.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110066	es	./data/EXIST2024/embeddings/training/clip_image/110066.npz	./data/EXIST2024/embeddings/training/clip_text/110066.npz	./data/EXIST2024/embeddings/training/clip_caption/110066.npz	./data/EXIST2024/embeddings/training/bert_text/110066.npz	./data/EXIST2024/embeddings/training/bert_caption/110066.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110067	es	./data/EXIST2024/embeddings/training/clip_image/110067.npz	./data/EXIST2024/embeddings/training/clip_text/110067.npz	./data/EXIST2024/embeddings/training/clip_caption/110067.npz	./data/EXIST2024/embeddings/training/bert_text/110067.npz	./data/EXIST2024/embeddings/training/bert_caption/110067.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110068	es	./data/EXIST2024/embeddings/training/clip_image/110068.npz	./data/EXIST2024/embeddings/training/clip_text/110068.npz	./data/EXIST2024/embeddings/training/clip_caption/110068.npz	./data/EXIST2024/embeddings/training/bert_text/110068.npz	./data/EXIST2024/embeddings/training/bert_caption/110068.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110069	es	./data/EXIST2024/embeddings/training/clip_image/110069.npz	./data/EXIST2024/embeddings/training/clip_text/110069.npz	./data/EXIST2024/embeddings/training/clip_caption/110069.npz	./data/EXIST2024/embeddings/training/bert_text/110069.npz	./data/EXIST2024/embeddings/training/bert_caption/110069.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110070	es	./data/EXIST2024/embeddings/training/clip_image/110070.npz	./data/EXIST2024/embeddings/training/clip_text/110070.npz	./data/EXIST2024/embeddings/training/clip_caption/110070.npz	./data/EXIST2024/embeddings/training/bert_text/110070.npz	./data/EXIST2024/embeddings/training/bert_caption/110070.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110071	es	./data/EXIST2024/embeddings/training/clip_image/110071.npz	./data/EXIST2024/embeddings/training/clip_text/110071.npz	./data/EXIST2024/embeddings/training/clip_caption/110071.npz	./data/EXIST2024/embeddings/training/bert_text/110071.npz	./data/EXIST2024/embeddings/training/bert_caption/110071.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110072	es	./data/EXIST2024/embeddings/training/clip_image/110072.npz	./data/EXIST2024/embeddings/training/clip_text/110072.npz	./data/EXIST2024/embeddings/training/clip_caption/110072.npz	./data/EXIST2024/embeddings/training/bert_text/110072.npz	./data/EXIST2024/embeddings/training/bert_caption/110072.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110073	es	./data/EXIST2024/embeddings/training/clip_image/110073.npz	./data/EXIST2024/embeddings/training/clip_text/110073.npz	./data/EXIST2024/embeddings/training/clip_caption/110073.npz	./data/EXIST2024/embeddings/training/bert_text/110073.npz	./data/EXIST2024/embeddings/training/bert_caption/110073.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110074	es	./data/EXIST2024/embeddings/training/clip_image/110074.npz	./data/EXIST2024/embeddings/training/clip_text/110074.npz	./data/EXIST2024/embeddings/training/clip_caption/110074.npz	./data/EXIST2024/embeddings/training/bert_text/110074.npz	./data/EXIST2024/embeddings/training/bert_caption/110074.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110075	es	./data/EXIST2024/embeddings/training/clip_image/110075.npz	./data/EXIST2024/embeddings/training/clip_text/110075.npz	./data/EXIST2024/embeddings/training/clip_caption/110075.npz	./data/EXIST2024/embeddings/training/bert_text/110075.npz	./data/EXIST2024/embeddings/training/bert_caption/110075.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110076	es	./data/EXIST2024/embeddings/training/clip_image/110076.npz	./data/EXIST2024/embeddings/training/clip_text/110076.npz	./data/EXIST2024/embeddings/training/clip_caption/110076.npz	./data/EXIST2024/embeddings/training/bert_text/110076.npz	./data/EXIST2024/embeddings/training/bert_caption/110076.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110077	es	./data/EXIST2024/embeddings/training/clip_image/110077.npz	./data/EXIST2024/embeddings/training/clip_text/110077.npz	./data/EXIST2024/embeddings/training/clip_caption/110077.npz	./data/EXIST2024/embeddings/training/bert_text/110077.npz	./data/EXIST2024/embeddings/training/bert_caption/110077.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110078	es	./data/EXIST2024/embeddings/training/clip_image/110078.npz	./data/EXIST2024/embeddings/training/clip_text/110078.npz	./data/EXIST2024/embeddings/training/clip_caption/110078.npz	./data/EXIST2024/embeddings/training/bert_text/110078.npz	./data/EXIST2024/embeddings/training/bert_caption/110078.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110079	es	./data/EXIST2024/embeddings/training/clip_image/110079.npz	./data/EXIST2024/embeddings/training/clip_text/110079.npz	./data/EXIST2024/embeddings/training/clip_caption/110079.npz	./data/EXIST2024/embeddings/training/bert_text/110079.npz	./data/EXIST2024/embeddings/training/bert_caption/110079.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110080	es	./data/EXIST2024/embeddings/training/clip_image/110080.npz	./data/EXIST2024/embeddings/training/clip_text/110080.npz	./data/EXIST2024/embeddings/training/clip_caption/110080.npz	./data/EXIST2024/embeddings/training/bert_text/110080.npz	./data/EXIST2024/embeddings/training/bert_caption/110080.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110081	es	./data/EXIST2024/embeddings/training/clip_image/110081.npz	./data/EXIST2024/embeddings/training/clip_text/110081.npz	./data/EXIST2024/embeddings/training/clip_caption/110081.npz	./data/EXIST2024/embeddings/training/bert_text/110081.npz	./data/EXIST2024/embeddings/training/bert_caption/110081.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 1, 5, 1]	[4, 0, 4, 0, 0, 0]	[24, 24, 39, 18, 16, 24]
110082	es	./data/EXIST2024/embeddings/training/clip_image/110082.npz	./data/EXIST2024/embeddings/training/clip_text/110082.npz	./data/EXIST2024/embeddings/training/clip_caption/110082.npz	./data/EXIST2024/embeddings/training/bert_text/110082.npz	./data/EXIST2024/embeddings/training/bert_caption/110082.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110083	es	./data/EXIST2024/embeddings/training/clip_image/110083.npz	./data/EXIST2024/embeddings/training/clip_text/110083.npz	./data/EXIST2024/embeddings/training/clip_caption/110083.npz	./data/EXIST2024/embeddings/training/bert_text/110083.npz	./data/EXIST2024/embeddings/training/bert_caption/110083.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110084	es	./data/EXIST2024/embeddings/training/clip_image/110084.npz	./data/EXIST2024/embeddings/training/clip_text/110084.npz	./data/EXIST2024/embeddings/training/clip_caption/110084.npz	./data/EXIST2024/embeddings/training/bert_text/110084.npz	./data/EXIST2024/embeddings/training/bert_caption/110084.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110085	es	./data/EXIST2024/embeddings/training/clip_image/110085.npz	./data/EXIST2024/embeddings/training/clip_text/110085.npz	./data/EXIST2024/embeddings/training/clip_caption/110085.npz	./data/EXIST2024/embeddings/training/bert_text/110085.npz	./data/EXIST2024/embeddings/training/bert_caption/110085.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110086	es	./data/EXIST2024/embeddings/training/clip_image/110086.npz	./data/EXIST2024/embeddings/training/clip_text/110086.npz	./data/EXIST2024/embeddings/training/clip_caption/110086.npz	./data/EXIST2024/embeddings/training/bert_text/110086.npz	./data/EXIST2024/embeddings/training/bert_caption/110086.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110087	es	./data/EXIST2024/embeddings/training/clip_image/110087.npz	./data/EXIST2024/embeddings/training/clip_text/110087.npz	./data/EXIST2024/embeddings/training/clip_caption/110087.npz	./data/EXIST2024/embeddings/training/bert_text/110087.npz	./data/EXIST2024/embeddings/training/bert_caption/110087.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110088	es	./data/EXIST2024/embeddings/training/clip_image/110088.npz	./data/EXIST2024/embeddings/training/clip_text/110088.npz	./data/EXIST2024/embeddings/training/clip_caption/110088.npz	./data/EXIST2024/embeddings/training/bert_text/110088.npz	./data/EXIST2024/embeddings/training/bert_caption/110088.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110089	es	./data/EXIST2024/embeddings/training/clip_image/110089.npz	./data/EXIST2024/embeddings/training/clip_text/110089.npz	./data/EXIST2024/embeddings/training/clip_caption/110089.npz	./data/EXIST2024/embeddings/training/bert_text/110089.npz	./data/EXIST2024/embeddings/training/bert_caption/110089.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110090	es	./data/EXIST2024/embeddings/training/clip_image/110090.npz	./data/EXIST2024/embeddings/training/clip_text/110090.npz	./data/EXIST2024/embeddings/training/clip_caption/110090.npz	./data/EXIST2024/embeddings/training/bert_text/110090.npz	./data/EXIST2024/embeddings/training/bert_caption/110090.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110091	es	./data/EXIST2024/embeddings/training/clip_image/110091.npz	./data/EXIST2024/embeddings/training/clip_text/110091.npz	./data/EXIST2024/embeddings/training/clip_caption/110091.npz	./data/EXIST2024/embeddings/training/bert_text/110091.npz	./data/EXIST2024/embeddings/training/bert_caption/110091.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110092	es	./data/EXIST2024/embeddings/training/clip_image/110092.npz	./data/EXIST2024/embeddings/training/clip_text/110092.npz	./data/EXIST2024/embeddings/training/clip_caption/110092.npz	./data/EXIST2024/embeddings/training/bert_text/110092.npz	./data/EXIST2024/embeddings/training/bert_caption/110092.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110093	es	./data/EXIST2024/embeddings/training/clip_image/110093.npz	./data/EXIST2024/embeddings/training/clip_text/110093.npz	./data/EXIST2024/embeddings/training/clip_caption/110093.npz	./data/EXIST2024/embeddings/training/bert_text/110093.npz	./data/EXIST2024/embeddings/training/bert_caption/110093.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110094	es	./data/EXIST2024/embeddings/training/clip_image/110094.npz	./data/EXIST2024/embeddings/training/clip_text/110094.npz	./data/EXIST2024/embeddings/training/clip_caption/110094.npz	./data/EXIST2024/embeddings/training/bert_text/110094.npz	./data/EXIST2024/embeddings/training/bert_caption/110094.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110095	es	./data/EXIST2024/embeddings/training/clip_image/110095.npz	./data/EXIST2024/embeddings/training/clip_text/110095.npz	./data/EXIST2024/embeddings/training/clip_caption/110095.npz	./data/EXIST2024/embeddings/training/bert_text/110095.npz	./data/EXIST2024/embeddings/training/bert_caption/110095.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110096	es	./data/EXIST2024/embeddings/training/clip_image/110096.npz	./data/EXIST2024/embeddings/training/clip_text/110096.npz	./data/EXIST2024/embeddings/training/clip_caption/110096.npz	./data/EXIST2024/embeddings/training/bert_text/110096.npz	./data/EXIST2024/embeddings/training/bert_caption/110096.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110097	es	./data/EXIST2024/embeddings/training/clip_image/110097.npz	./data/EXIST2024/embeddings/training/clip_text/110097.npz	./data/EXIST2024/embeddings/training/clip_caption/110097.npz	./data/EXIST2024/embeddings/training/bert_text/110097.npz	./data/EXIST2024/embeddings/training/bert_caption/110097.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110098	es	./data/EXIST2024/embeddings/training/clip_image/110098.npz	./data/EXIST2024/embeddings/training/clip_text/110098.npz	./data/EXIST2024/embeddings/training/clip_caption/110098.npz	./data/EXIST2024/embeddings/training/bert_text/110098.npz	./data/EXIST2024/embeddings/training/bert_caption/110098.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110099	es	./data/EXIST2024/embeddings/training/clip_image/110099.npz	./data/EXIST2024/embeddings/training/clip_text/110099.npz	./data/EXIST2024/embeddings/training/clip_caption/110099.npz	./data/EXIST2024/embeddings/training/bert_text/110099.npz	./data/EXIST2024/embeddings/training/bert_caption/110099.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110100	es	./data/EXIST2024/embeddings/training/clip_image/110100.npz	./data/EXIST2024/embeddings/training/clip_text/110100.npz	./data/EXIST2024/embeddings/training/clip_caption/110100.npz	./data/EXIST2024/embeddings/training/bert_text/110100.npz	./data/EXIST2024/embeddings/training/bert_caption/110100.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110101	es	./data/EXIST2024/embeddings/training/clip_image/110101.npz	./data/EXIST2024/embeddings/training/clip_text/110101.npz	./data/EXIST2024/embeddings/training/clip_caption/110101.npz	./data/EXIST2024/embeddings/training/bert_text/110101.npz	./data/EXIST2024/embeddings/training/bert_caption/110101.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110102	es	./data/EXIST2024/embeddings/training/clip_image/110102.npz	./data/EXIST2024/embeddings/training/clip_text/110102.npz	./data/EXIST2024/embeddings/training/clip_caption/110102.npz	./data/EXIST2024/embeddings/training/bert_text/110102.npz	./data/EXIST2024/embeddings/training/bert_caption/110102.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110103	es	./data/EXIST2024/embeddings/training/clip_image/110103.npz	./data/EXIST2024/embeddings/training/clip_text/110103.npz	./data/EXIST2024/embeddings/training/clip_caption/110103.npz	./data/EXIST2024/embeddings/training/bert_text/110103.npz	./data/EXIST2024/embeddings/training/bert_caption/110103.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110104	es	./data/EXIST2024/embeddings/training/clip_image/110104.npz	./data/EXIST2024/embeddings/training/clip_text/110104.npz	./data/EXIST2024/embeddings/training/clip_caption/110104.npz	./data/EXIST2024/embeddings/training/bert_text/110104.npz	./data/EXIST2024/embeddings/training/bert_caption/110104.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110105	es	./data/EXIST2024/embeddings/training/clip_image/110105.npz	./data/EXIST2024/embeddings/training/clip_text/110105.npz	./data/EXIST2024/embeddings/training/clip_caption/110105.npz	./data/EXIST2024/embeddings/training/bert_text/110105.npz	./data/EXIST2024/embeddings/training/bert_caption/110105.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110106	es	./data/EXIST2024/embeddings/training/clip_image/110106.npz	./data/EXIST2024/embeddings/training/clip_text/110106.npz	./data/EXIST2024/embeddings/training/clip_caption/110106.npz	./data/EXIST2024/embeddings/training/bert_text/110106.npz	./data/EXIST2024/embeddings/training/bert_caption/110106.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110107	es	./data/EXIST2024/embeddings/training/clip_image/110107.npz	./data/EXIST2024/embeddings/training/clip_text/110107.npz	./data/EXIST2024/embeddings/training/clip_caption/110107.npz	./data/EXIST2024/embeddings/training/bert_text/110107.npz	./data/EXIST2024/embeddings/training/bert_caption/110107.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110108	es	./data/EXIST2024/embeddings/training/clip_image/110108.npz	./data/EXIST2024/embeddings/training/clip_text/110108.npz	./data/EXIST2024/embeddings/training/clip_caption/110108.npz	./data/EXIST2024/embeddings/training/bert_text/110108.npz	./data/EXIST2024/embeddings/training/bert_caption/110108.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 1, 5, 5, 5, 1]	[0, 0, 0, 4, 4, 0]	[39, 24, 13, 39, 39, 24]
110109	es	./data/EXIST2024/embeddings/training/clip_image/110109.npz	./data/EXIST2024/embeddings/training/clip_text/110109.npz	./data/EXIST2024/embeddings/training/clip_caption/110109.npz	./data/EXIST2024/embeddings/training/bert_text/110109.npz	./data/EXIST2024/embeddings/training/bert_caption/110109.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 5, 5, 5, 5, 1]	[4, 5, 4, 4, 0, 0]	[39, 3, 24, 39, 27, 24]
110110	es	./data/EXIST2024/embeddings/training/clip_image/110110.npz	./data/EXIST2024/embeddings/training/clip_text/110110.npz	./data/EXIST2024/embeddings/training/clip_caption/110110.npz	./data/EXIST2024/embeddings/training/bert_text/110110.npz	./data/EXIST2024/embeddings/training/bert_caption/110110.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 5, 5, 5, 5, 1]	[4, 5, 4, 4, 0, 0]	[39, 3, 24, 39, 27, 24]
110111	es	./data/EXIST2024/embeddings/training/clip_image/110111.npz	./data/EXIST2024/embeddings/training/clip_text/110111.npz	./data/EXIST2024/embeddings/training/clip_caption/110111.npz	./data/EXIST2024/embeddings/training/bert_text/110111.npz	./data/EXIST2024/embeddings/training/bert_caption/110111.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 5, 5, 5, 5, 1]	[4, 5, 4, 4, 0, 0]	[39, 3, 24, 39, 27, 24]
110112	es	./data/EXIST2024/embeddings/training/clip_image/110112.npz	./data/EXIST2024/embeddings/training/clip_text/110112.npz	./data/EXIST2024/embeddings/training/clip_caption/110112.npz	./data/EXIST2024/embeddings/training/bert_text/110112.npz	./data/EXIST2024/embeddings/training/bert_caption/110112.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[1, 5, 5, 5, 5, 1]	[4, 5, 4, 4, 0, 0]	[39, 3, 24, 39, 27, 24]
110113	es	./data/EXIST2024/embeddings/training/clip_image/110113.npz	./data/EXIST2024/embeddings/training/clip_text/110113.npz	./data/EXIST2024/embeddings/training/clip_caption/110113.npz	./data/EXIST2024/embeddings/training/bert_text/110113.npz	./data/EXIST2024/embeddings/training/bert_caption/110113.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[1, 5, 5, 5, 5, 1]	[4, 5, 4, 4, 0, 0]	[39, 3, 24, 39, 27, 24]
